,Unnamed: 0,YEAR,period1,period,Location ,LocatHierachyNode,Level,Product,productcatogery,seasonality,WINTER ,SUMMER,FESTIVAL,sold units,TotalFactor,BaseVolume%,Seasonality %,TPR %,Display Only %,Fea & Disp%,Feature Only%,Base Volume,SeasonalVolume,TPR,Display Only,Fea & Disp,Feature Only,To2tFactoredVolume,TotFactoredVolume,MSRP,PRICE DISCOUNT %,PRICE DISCOUNT,Average unit price,total sales,date2,date,Season_Summer,Season_Winter,Feature Only_Grouped,Display Only_Grouped,Fea & Disp_Grouped
2260,2260,2019,5,W5,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1451,1,0.725,-0.125,0.25,0,0.15,0,1051.975,-181.375,362.75,0,217.65,0,1451,Eaches,25,0.24,6,10,14510,04-02-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2261,2261,2019,6,W6,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1314,1,0.75,-0.1,0.24,0,0.11,0,985.5,-131.4,315.36,0,144.54,9.198,1323.198,Eaches,25,0.3,7.5,10,13140,11-02-2019,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
2262,2262,2019,7,W7,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1200,1,0.81,-0.077,-0.03,0.15,0.14,0.007,972,-92.4,-36,180,168,24,1215.6,Eaches,25,0.23,5.75,10,12000,18-02-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2263,2263,2019,8,W8,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1000,1,0.721,-0.15,0.3,-0.021,0.13,0.02,721,-150,300,-21,130,0,980,Eaches,25,0.35,8.75,10,10000,25-02-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2264,2264,2019,9,W9,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1241,1,0.8,0.05,0.02,0.13,0,0,992.8,62.05,24.82,161.33,0,37.23,1278.23,Eaches,25,0.41,10.25,15,18615,04-03-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
2265,2265,2019,10,W10,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1028,1,0.95,0.02,0,0,0,0.03,976.6,20.56,0,0,0,0,997.16,Eaches,25,0.22,5.5,100,102800,11-03-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
2266,2266,2019,11,W11,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1040,1,0.85,0,0.167,0,-0.017,0,884,0,173.68,0,-17.68,0,1040,Eaches,25,0.29,7.25,100,104000,18-03-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2267,2267,2019,12,W12,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1271,1,0.842,0,0.158,0,0,0,1070.182,0,200.818,0,0,0,1271,Eaches,25,0.37,9.25,15,19065,25-03-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
2268,2268,2019,13,W13,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,971,1,0.75,0,0.075,0,0.175,0,728.25,0,72.825,0,169.925,0,971,Eaches,25,0.36,9,15,14565,01-04-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2269,2269,2019,14,W14,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,860,1,0.733,-0.133,0.25,0.15,0,0,630.38,-114.38,215,129,0,0,860,Eaches,25,0.19,4.75,100,86000,08-04-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2270,2270,2019,15,W15,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,761,1,0.66,0.17,0.13,-0.02,0.06,0,502.26,129.37,98.93,-15.22,45.66,15.22,776.22,Eaches,25,0.22,5.5,100,76100,15-04-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2271,2271,2019,16,W16,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,716,1,0.44,0,0.31,-0.15,0.38,0.02,315.04,0,221.96,-107.4,272.08,164.68,866.36,Eaches,25,0.2,5,15,10740,22-04-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2272,2272,2019,17,W17,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,917,1,0.711,0.14,-0.04,-0.181,0.14,0.23,651.987,128.38,-36.68,-165.977,128.38,0,706.09,Eaches,25,0.2,5,15,13755,29-04-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2273,2273,2019,18,W18,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,840,1,0.712,-0.1,0.25,-0.012,0.15,0,598.08,-84,210,-10.08,126,-519.96,320.04,Eaches,25,0.15,3.75,100,84000,06-05-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2274,2274,2019,19,W19,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,700,1,0.819,-0.1,-0.25,0.24,0.91,-0.619,573.3,-70,-175,168,637,-49,1084.3,Eaches,25,0.31,7.75,100,70000,13-05-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2275,2275,2019,20,W20,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,600,1,0.81,-0.1,0.33,-0.12,0.15,-0.07,486,-60,198,-72,90,0,642,Eaches,25,0.23,5.75,15,9000,20-05-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2276,2276,2019,21,W21,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,1109,1,0.7,-0.1,0.25,0,0.15,0,776.3,-110.9,277.25,0,166.35,0,1109,Eaches,25,0.43,10.75,15,16635,27-05-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2277,2277,2019,22,W22,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,1781,1,0.725,-0.125,0.25,0,0.15,0,1291.225,-222.625,445.25,0,267.15,0,1781,Eaches,25,0.32,8,100,178100,03-06-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2278,2278,2019,23,W23,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,1415,1,0.725,-0.125,0.25,0,0.15,0,1025.875,-176.875,353.75,0,212.25,0,1415,Eaches,25,0.37,9.25,100,141500,10-06-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2279,2279,2019,24,W24,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,1300,1,0.91,0,0,0.05,0.04,0,1183,0,0,65,52,0,1300,Eaches,25,0.36,9,15,19500,17-06-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2280,2280,2019,25,W25,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,1841,1,0.61,0.12,0.075,0.02,0.175,0,1123.01,220.92,138.075,36.82,322.175,0,1841,Eaches,25,0.19,4.75,100,184100,24-06-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2281,2281,2019,26,W26,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,1376,1,0.88,-0.15,-0.08,0.175,0.175,0,1210.88,-206.4,-110.08,240.8,240.8,0,1376,Eaches,25,0.22,5.5,10,13760,01-07-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2282,2282,2019,27,W27,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,990,1,0.7,0.15,0.175,-0.2,0.175,0,693,148.5,173.25,-198,173.25,-38.61,951.39,Eaches,25,0.2,5,10,9900,08-07-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2283,2283,2019,28,W28,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,1100,1,0.651,-0.012,0.25,0.15,0,-0.039,716.1,-13.2,275,165,0,0,1142.9,Eaches,25,0.2,5,15,16500,15-07-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2284,2284,2019,29,W29,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Summer,0,0,0,891,1,0.819,0.25,-0.21,0.05,0.091,0,729.729,222.75,-187.11,44.55,81.081,0,891,Eaches,25,0.15,3.75,100,89100,22-07-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2285,2285,2019,30,W30,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,976,1,0.71,0.015,0.125,0.15,0,0,692.96,14.64,122,146.4,0,0,976,Eaches,25,0.31,7.75,10,9760,29-07-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2286,2286,2019,31,W31,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,890,1,0.75,-0.15,0.25,0.15,0,0,667.5,-133.5,222.5,133.5,0,53.4,943.4,Eaches,25,0.23,5.75,10,8900,05-08-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
2287,2287,2019,32,W32,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,840,1,0.787,0,0.083,0.07,0,0.06,661.08,0,69.72,58.8,0,0,789.6,Eaches,25,0.43,10.75,15,12600,12-08-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2288,2288,2019,33,W33,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1476,1,0.7,0.35,-0.07,0.1,-0.08,0,1033.2,516.6,-103.32,147.6,-118.08,0,1476,Eaches,25,0.32,8,100,147600,19-08-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2289,2289,2019,34,W34,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1399,1,0.619,0.017,0.175,0.189,0,0,865.981,23.783,244.825,264.411,0,0,1399,Eaches,25,0.33,8.25,10,13990,26-08-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2290,2290,2019,35,W35,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1281,1,0.87,0,0,0.13,0,0,1114.47,0,0,166.53,0,38.43,1319.43,Eaches,25,0.23,5.75,10,12810,02-09-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
2291,2291,2019,36,W36,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Festival,0,0,0,1271,1,0.95,0.02,0,0,0,0.03,1207.45,25.42,0,0,0,25.42,1258.29,Eaches,25,0.2,5,15,19065,09-09-2019,0,0,0,Not Equal to zero,Equal to zero,Equal to zero
2292,2292,2019,37,W37,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Festival,0,0,0,1271,1,0.891,0,0,0.089,0,0.02,1132.461,0,0,113.119,0,76.26,1321.84,Eaches,25,0.3,7.5,100,127100,16-09-2019,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
2293,2293,2019,38,W38,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Festival,0,0,0,1419,1,0.81,0.07,0,0.02,0.04,0.06,1149.39,99.33,0,28.38,56.76,-147.576,1186.284,Eaches,25,0.24,6,10,14190,23-09-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2294,2294,2019,39,W39,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Festival,0,0,0,1590,1,0.78,0.07,0.134,0,0.12,-0.104,848.7802535,8.099925,141.6251611,34.22719426,92.37216557,-1.667292352,1123.891464,Eaches,25,0.23,5.75,10,15900,30-09-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2295,2295,2019,40,W40,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Festival,0,0,0,1381,1,0.842,0,0.158,0,0,0,1162.802,0,218.198,0,0,0,1381,Eaches,25,0.22,5.5,15,20715,07-10-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
2296,2296,2019,41,W41,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Festival,0,0,0,1261,1,0.842,0,0.158,0,0,0,1061.762,0,199.238,0,0,0,1261,Eaches,25,0.17,4.25,100,126100,14-10-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
2297,2297,2019,42,W42,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,1471,1,0.75,0,0.075,0,0.175,0,1103.25,0,110.325,0,257.425,0,1471,Eaches,25,0.26,6.5,10,14710,21-10-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2298,2298,2019,43,W43,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,909,1,0.733,-0.133,0.25,0.15,0,0,666.297,-120.897,227.25,136.35,0,0,909,Eaches,25,0.33,8.25,15,13635,28-10-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2299,2299,2019,44,W44,KPHB,Hyderabad,1,250 ML chocolate ,Cups,,0,0,0,891,1,0.66,0.17,0.13,-0.02,0.06,0,588.06,151.47,115.83,-17.82,53.46,17.82,908.82,Eaches,25,0.24,6,10,8910,04-11-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2300,2300,2019,45,W45,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Winter,0,0,0,976,1,0.44,0,0.31,-0.15,0.38,0.02,429.44,0,302.56,-146.4,370.88,224.48,1180.96,Eaches,25,0.2,5,100,97600,11-11-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2301,2301,2019,46,W46,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Winter,0,0,0,890,1,0.711,0.14,-0.04,-0.181,0.14,0.23,632.79,124.6,-35.6,-161.09,124.6,0,685.3,Eaches,25,0.2,5,10,8900,18-11-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2302,2302,2019,47,W47,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Winter,0,0,0,840,1,0.712,-0.1,0.25,-0.012,0.15,0,598.08,-84,210,-10.08,126,-519.96,320.04,Eaches,25,0.2,5,15,12600,25-11-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2303,2303,2019,48,W48,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Winter,0,0,0,930,1,0.819,-0.1,-0.25,0.24,0.91,-0.619,761.67,-93,-232.5,223.2,846.3,-65.1,1440.57,Eaches,25,0.2,5,10,9300,02-12-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2304,2304,2019,49,W49,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Winter,0,0,0,990,1,0.81,-0.1,0.33,-0.12,0.15,-0.07,801.9,-99,326.7,-118.8,148.5,227.7,1287,Eaches,25,0.2,5,100,99000,09-12-2019,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2305,2305,2019,50,W50,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Winter,0,0,0,850,1,0.711,0.14,-0.04,-0.181,0.14,0.23,604.35,119,-34,-153.85,119,0,654.5,Eaches,25,0.33,8.25,10,8500,16-12-2019,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2306,2306,2019,51,W51,KPHB,Hyderabad,1,250 ML chocolate ,Cups,Winter,0,0,0,840,1,0.725,-0.125,0.25,0,0.15,0,609,-105,210,0,126,5.88,845.88,Eaches,25,0.23,5.75,15,12600,23-12-2019,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
2307,2307,2017,1,W1,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Winter,0,0,0,891,1,0.81,-0.077,-0.03,0.15,0.14,0.007,721.71,-68.607,-26.73,133.65,124.74,17.82,902.583,Eaches,25,0.2,5,10,8910,02-01-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2308,2308,2017,2,W2,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Winter,0,0,0,976,1,0.721,-0.15,0.3,-0.021,0.13,0.02,703.696,-146.4,292.8,-20.496,126.88,0,956.48,Eaches,25,0.3,7.5,10,9760,09-01-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2309,2309,2017,3,W3,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Winter,0,0,0,890,1,0.8,0.05,0.02,0.13,0,0,712,44.5,17.8,115.7,0,26.7,916.7,Eaches,25,0.24,6,10,8900,16-01-2017,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
2310,2310,2017,4,W4,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Winter,0,0,0,840,1,0.95,0.02,0,0,0,0.03,798,16.8,0,0,0,0,814.8,Eaches,25,0.23,5.75,10,8400,23-01-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
2311,2311,2017,5,W5,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1476,1,0.85,0,0.167,0,-0.017,0,1254.6,0,246.492,0,-25.092,0,1476,Eaches,25,0.22,5.5,10,14760,30-01-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2312,2312,2017,6,W6,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1399,1,0.842,0,0.158,0,0,0,1177.958,0,221.042,0,0,0,1399,Eaches,25,0.17,4.25,10,13990,06-02-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
2313,2313,2017,7,W7,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1281,1,0.75,0,0.075,0,0.175,0,960.75,0,96.075,0,224.175,0,1281,Eaches,25,0.26,6.5,10,12810,13-02-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2314,2314,2017,8,W8,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1081,1,0.733,-0.133,0.25,0.15,0,0,792.373,-143.773,270.25,162.15,0,0,1081,Eaches,25,0.33,8.25,10,10810,20-02-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2315,2315,2017,9,W9,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1267,1,0.66,0.17,0.13,-0.02,0.06,0,836.22,215.39,164.71,-25.34,76.02,25.34,1292.34,Eaches,25,0.24,6,15,19005,27-02-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2316,2316,2017,10,W10,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1134,1,0.44,0,0.31,-0.15,0.38,0.02,498.96,0,351.54,-170.1,430.92,0,1111.32,Eaches,25,0.2,5,100,113400,06-03-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2317,2317,2017,11,W11,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,971,1,0.791,0,0.19,0.18,-0.161,0,768.061,0,184.49,174.78,-156.331,0,971,Eaches,25,0.2,5,100,97100,13-03-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2318,2318,2017,12,W12,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1419,1,0.61,0.17,0.124,-0.079,0.175,0,865.59,241.23,175.956,-112.101,248.325,0,1419,Eaches,25,0.2,5,15,21285,20-03-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2319,2319,2017,13,W13,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,900,1,0.681,-0.101,0.22,0.2,0,0,612.9,-90.9,198,180,0,0,900,Eaches,25,0.2,5,15,13500,27-03-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2320,2320,2017,14,W14,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1381,1,0.791,0,0.19,0.18,-0.161,0,1092.371,0,262.39,248.58,-222.341,27.62,1408.62,Eaches,25,0.2,5,100,138100,03-04-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2321,2321,2017,15,W15,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,1261,1,0.98,0,0,0,0,0.02,1235.78,0,0,0,0,0,1235.78,Eaches,25,0.33,8.25,100,126100,10-04-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
2322,2322,2017,16,W16,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1471,1,0.5,0.15,0.175,0,0.175,0,735.5,220.65,257.425,0,257.425,-161.81,1309.19,Eaches,25,0.23,5.75,15,22065,17-04-2017,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
2323,2323,2017,17,W17,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1590,1,0.79,0.19,0.145,-0.19,0.175,-0.11,1256.1,302.1,230.55,-302.1,278.25,0,1764.9,Eaches,25,0.2,5,15,23850,24-04-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2324,2324,2017,18,W18,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1728,1,0.5,0.15,0.175,0,0.175,0,864,259.2,302.4,0,302.4,0,1728,Eaches,25,0.3,7.5,100,172800,01-05-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2325,2325,2017,19,W19,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1525,1,0.677,-0.077,0.25,0.15,0,0,1032.425,-117.425,381.25,228.75,0,0,1525,Eaches,25,0.24,6,100,152500,08-05-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2326,2326,2017,20,W20,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1327,1,0.8,0,0.2,0,0,0,1061.6,0,265.4,0,0,26.54,1353.54,Eaches,25,0.3,7.5,15,19905,15-05-2017,0,0,0,Not Equal to zero,Equal to zero,Equal to zero
2327,2327,2017,21,W21,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1918,1,0.98,0,0,0,0,0.02,1879.64,0,0,0,0,0,1879.64,Eaches,25,0.23,5.75,15,28770,22-05-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
2328,2328,2017,22,W22,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1517,1,0.85,0,0.15,0,0,0,1289.45,0,227.55,0,0,0,1517,Eaches,25,0.35,8.75,100,151700,29-05-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
2329,2329,2017,23,W23,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1019,1,0.7,-0.1,0.25,0,0.15,0,713.3,-101.9,254.75,0,152.85,0,1019,Eaches,25,0.41,10.25,100,101900,05-06-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2330,2330,2017,24,W24,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1281,1,0.725,-0.125,0.25,0,0.15,0,928.725,-160.125,320.25,0,192.15,29.463,1310.463,Eaches,25,0.22,5.5,15,19215,12-06-2017,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
2331,2331,2017,25,W25,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1072,1,0.819,-0.125,0.11,0.023,0.15,0.023,877.968,-134,117.92,24.656,160.8,0,1047.344,Eaches,25,0.29,7.25,100,107200,19-06-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2332,2332,2017,26,W26,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1218,1,0.725,-0.125,0.25,0,0.15,0,883.05,-152.25,304.5,0,182.7,0,1218,Eaches,25,0.37,9.25,10,12180,26-06-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2333,2333,2017,27,W27,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1415,1,0.75,-0.1,0.24,0,0.11,0,1061.25,-141.5,339.6,0,155.65,28.3,1443.3,Eaches,25,0.36,9,10,14150,03-07-2017,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
2334,2334,2017,28,W28,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1300,1,0.721,-0.15,0.3,-0.021,0.13,0.02,937.3,-195,390,-27.3,169,0,1274,Eaches,25,0.19,4.75,15,19500,10-07-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2335,2335,2017,29,W29,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Summer,0,0,0,1841,1,0.8,0.05,0.02,0.13,0,0,1472.8,92.05,36.82,239.33,0,55.23,1896.23,Eaches,25,0.22,5.5,100,184100,17-07-2017,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
2336,2336,2017,30,W30,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,990,0.97,0.95,0.02,0,0,0,0.03,940.5,19.8,0,0,0,0,960.3,Eaches,25,0.2,5,10,9900,24-07-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
2337,2337,2017,31,W31,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,910,1,0.85,0,0.167,0,-0.017,0,773.5,0,151.97,0,-15.47,0,910,Eaches,25,0.2,5,10,9100,31-07-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2338,2338,2017,32,W32,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,830,1,0.842,0,0.158,0,0,0,698.86,0,131.14,0,0,0,830,Eaches,25,0.15,3.75,15,12450,07-08-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
2339,2339,2017,33,W33,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,820,1,0.75,0,0.075,0,0.175,0,615,0,61.5,0,143.5,0,820,Eaches,25,0.31,7.75,100,82000,14-08-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
2340,2340,2017,34,W34,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,930,1,0.733,-0.133,0.25,0.15,0,0,681.69,-123.69,232.5,139.5,0,0,930,Eaches,25,0.23,5.75,10,9300,21-08-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
2341,2341,2017,35,W35,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,,0,0,0,990,1,0.66,0.17,0.13,-0.02,0.06,0,653.4,168.3,128.7,-19.8,59.4,19.8,1009.8,Eaches,25,0.43,10.75,10,9900,28-08-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2342,2342,2017,36,W36,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Festival,0,0,0,1291,1,0.44,0,0.31,-0.15,0.38,0.02,568.04,0,400.21,-193.65,490.58,296.93,1562.11,Eaches,25,0.32,8,15,19365,04-09-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
2343,2343,2017,37,W37,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Festival,0,0,0,1436,1,0.711,0.14,-0.04,-0.181,0.14,0.23,1020.996,201.04,-57.44,-259.916,201.04,0,1105.72,Eaches,25,0.37,9.25,100,143600,11-09-2017,0,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
2344,2344,2017,38,W38,KPHB,Hyderabad,1,250 ML Cornetto Snekers,Cups,Festival,0,0,0,1315,1,0.712,-0.1,0.25,-0.012,0.15,0,936.28,-131.5,328.75,-15.78,197.25,-813.985,501.015,Eaches,25,0.36,9,10,13150,18-09-2017,0,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
